appid,rank,prev_rank,rank_change
4605210,5726,4629,-1097
4612850,5370,4271,-1099
525480,8661,7559,-1102
301180,8832,7728,-1104
1895300,5543,4438,-1105
2843470,4096,2990,-1106
3663640,4451,3345,-1106
2084720,5362,4256,-1106
1585180,6726,5620,-1106
3545990,7564,6458,-1106
4007490,8379,7273,-1106
4478640,3294,2187,-1107
2694650,6050,4943,-1107
836450,7445,6338,-1107
2004660,7950,6843,-1107
1627350,8124,7017,-1107
1502980,3258,2150,-1108
536280,6899,5791,-1108
736190,5443,4334,-1109
536220,6755,5646,-1109
491530,7350,6240,-1110
394690,4518,3407,-1111
1072420,4999,3887,-1112
312530,4003,2889,-1114
477740,6759,5645,-1114
1905020,6644,5529,-1115
1823950,5333,4215,-1118
4243690,5790,4672,-1118
2657050,6704,5584,-1120
402130,5113,3992,-1121
3845450,6099,4978,-1121
893180,6611,5490,-1121
2897800,9153,8031,-1122
3845830,4673,3549,-1124
3489420,6478,5354,-1124
2054110,8140,7015,-1125
1957780,3562,2436,-1126
1597480,4135,3009,-1126
1227700,4663,3536,-1127
1962870,3660,2532,-1128
2926900,3179,2050,-1129
1676100,4366,3237,-1129
2361770,5227,4098,-1129
1977740,7942,6813,-1129
562010,3157,2027,-1130
3762550,4509,3379,-1130
213330,3988,2857,-1131
1670460,6593,5462,-1131
2657060,6942,5811,-1131
1235741,5698,4566,-1132
3352240,3833,2700,-1133
2556990,8771,7638,-1133
35700,5628,4493,-1135
2386310,4931,3795,-1136
1400460,5359,4221,-1138
2756770,7920,6782,-1138
1475530,6596,5457,-1139
512790,7681,6542,-1139
4543560,8914,7775,-1139
2231410,5593,4453,-1140
239160,8493,7353,-1140
572890,5964,4823,-1141
200170,5747,4605,-1142
2873470,7048,5906,-1142
2215010,7625,6479,-1146
4013300,3948,2801,-1147
1970630,5409,4262,-1147
3903700,2663,1515,-1148
4055790,6491,5339,-1152
2721210,8165,7013,-1152
3179860,9188,8036,-1152
2193220,6848,5695,-1153
2660420,5606,4452,-1154
740160,6272,5117,-1155
345800,6833,5678,-1155
1235752,8211,7053,-1158
3311490,3375,2216,-1159
1835240,4421,3262,-1159
2539520,6520,5360,-1160
2928280,8039,6879,-1160
400740,8193,7033,-1160
1848450,8923,7761,-1162
3756340,6059,4896,-1163
4151830,7360,6196,-1164
1983690,6629,5464,-1165
3030370,6703,5538,-1165
2419800,5081,3913,-1168
648410,5232,4064,-1168
794800,5667,4499,-1168
519860,5755,4587,-1168
2138830,6288,5120,-1168
1249480,8606,7438,-1168
688060,5719,4548,-1171
2194730,7005,5831,-1174
2286770,8768,7594,-1174
3075500,4781,3604,-1177
2507620,5387,4210,-1177
2299900,7011,5834,-1177
461248,8503,7326,-1177
1981820,3885,2706,-1179
2173460,7677,6498,-1179
235900,5440,4260,-1180
2026820,4285,3104,-1181
3359740,6011,4829,-1182
4233760,5930,4747,-1183
322520,3040,1855,-1185
4600490,3055,1870,-1185
3183350,4415,3230,-1185
55140,8405,7220,-1185
1981560,6480,5294,-1186
4210150,3266,2079,-1187
1775550,4308,3121,-1187
3846650,8352,7165,-1187
2598510,4703,3515,-1188
4461640,6782,5594,-1188
3596180,7108,5919,-1189
7600,7484,6292,-1192
242880,8342,7149,-1193
1116540,6176,4982,-1194
3218770,4783,3588,-1195
388880,8141,6944,-1197
214340,8820,7622,-1198
320240,5806,4607,-1199
2749310,3899,2699,-1200
1760030,6067,4867,-1200
1887400,8040,6839,-1201
2106520,8279,7078,-1201
48000,8541,7340,-1201
3640360,6975,5772,-1203
21000,3540,2335,-1205
1560250,3881,2674,-1207
4323000,6402,5194,-1208
2902740,3870,2660,-1210
1184250,7025,5812,-1213
1120300,8127,6914,-1213
4211810,8012,6797,-1215
1581770,4315,3099,-1216
1198460,3787,2570,-1217
4490120,5191,3974,-1217
890550,7593,6376,-1217
2314720,5779,4561,-1218
1245150,8892,7672,-1220
2181522,9140,7920,-1220
4494840,3901,2680,-1221
2464230,6114,4892,-1222
246110,6256,5034,-1222
1443780,7306,6084,-1222
3524260,8241,7019,-1222
1580180,7341,6118,-1223
4938050,7583,6360,-1223
968790,3364,2140,-1224
3158590,6690,5465,-1225
3521270,6978,5753,-1225
3720420,4327,3101,-1226
4126900,4106,2879,-1227
4012030,4978,3751,-1227
1235755,7670,6443,-1227
2995670,2379,1151,-1228
318520,8828,7600,-1228
1817370,5177,3948,-1229
3818000,5435,4206,-1229
3111080,7799,6570,-1229
4329280,3423,2193,-1230
564230,6937,5707,-1230
1021190,4581,3350,-1231
292990,5158,3927,-1231
3545150,6452,5221,-1231
3109580,8339,7108,-1231
491540,2896,1662,-1234
415200,5840,4606,-1234
4508570,6259,5025,-1234
983970,6375,5140,-1235
1506980,8018,6783,-1235
1135960,4843,3607,-1236
1940030,6605,5369,-1236
236690,6806,5569,-1237
1243770,8074,6837,-1237
2782170,8688,7451,-1237
1846380,4137,2899,-1238
1203710,5316,4078,-1238
1508680,8252,7014,-1238
2159270,9099,7861,-1238
3214480,4352,3113,-1239
1446360,5072,3833,-1239
393080,2668,1427,-1241
4051310,5837,4593,-1244
4035830,4679,3434,-1245
3576810,8256,7010,-1246
2976870,6740,5493,-1247
3150480,3480,2231,-1249
297790,8604,7355,-1249
777130,2489,1239,-1250
304210,8827,7577,-1250
3332310,6102,4851,-1251
1330460,5111,3858,-1253
1649240,5216,3961,-1255
2622820,5517,4254,-1263
844810,6218,4955,-1263
1253220,3327,2062,-1265
648350,4297,3032,-1265
318521,8330,7065,-1265
956030,3756,2487,-1269
240760,9095,7823,-1272
3405480,6236,4963,-1273
1364210,5416,4142,-1274
1993180,4618,3343,-1275
3290710,6831,5551,-1280
3929200,7454,6174,-1280
2282100,8696,7416,-1280
1069190,4050,2768,-1282
2262020,4069,2787,-1282
2770160,8911,7629,-1282
939840,7419,6136,-1283
1045620,3546,2262,-1284
1985050,5058,3774,-1284
3061810,7318,6034,-1284
952040,8620,7336,-1284
1290760,3583,2298,-1285
2703850,6149,4864,-1285
3954010,5126,3840,-1286
504230,1994,707,-1287
1723260,8089,6801,-1288
207490,5488,4199,-1289
2081520,6839,5550,-1289
842180,8133,6842,-1291
266930,8845,7554,-1291
1701200,8847,7556,-1291
3906610,6297,5004,-1293
3799100,5439,4145,-1294
2651220,7653,6359,-1294
2455690,6930,5634,-1296
1914120,7264,5968,-1296
1928870,6804,5506,-1298
218680,7330,6032,-1298
1084680,4923,3624,-1299
4030830,6292,4992,-1300
1485080,8763,7463,-1300
1260590,5915,4614,-1301
207690,7212,5911,-1301
4001560,7467,6166,-1301
405900,7867,6566,-1301
1601280,8167,6864,-1303
1525290,8677,7374,-1303
3650450,4741,3436,-1305
2712550,5024,3719,-1305
312750,8905,7598,-1307
3663200,6562,5254,-1308
4557340,8036,6725,-1311
2103130,6395,5083,-1312
3323700,6570,5258,-1312
2350410,6771,5458,-1313
489520,3611,2297,-1314
1933980,6746,5432,-1314
1714900,7945,6630,-1315
1536980,5347,4031,-1316
329430,6376,5059,-1317
3684500,6789,5470,-1319
1201240,2614,1294,-1320
2578290,4937,3617,-1320
1580780,6270,4950,-1320
3419430,5633,4311,-1322
1799930,7315,5993,-1322
4372230,8910,7588,-1322
253110,5914,4591,-1323
269770,6775,5452,-1323
752580,5739,4414,-1325
4741140,7866,6541,-1325
1752670,8955,7630,-1325
3918850,2990,1661,-1329
1341520,6772,5443,-1329
380110,8504,7174,-1330
2906500,4592,3261,-1331
2716350,8831,7500,-1331
1529920,5469,4133,-1336
4344730,6481,5142,-1339
4301130,4582,3240,-1342
2395770,5950,4608,-1342
4206270,1775,432,-1343
354290,4503,3159,-1344
261030,6519,5175,-1344
3662420,6403,5058,-1345
3535540,8694,7349,-1345
3080050,5062,3716,-1346
1635590,6135,4788,-1347
2060590,8691,7343,-1348
2276770,3594,2245,-1349
1119980,5854,4505,-1349
2594020,7278,5929,-1349
2420240,5477,4127,-1350
4836650,8310,6960,-1350
2295970,7459,6107,-1352
2008100,4068,2715,-1353
292712,9124,7768,-1356
1732430,7239,5882,-1357
1612770,7457,6097,-1360
1880330,2652,1290,-1362
894020,5451,4089,-1362
609490,7420,6057,-1363
656590,8879,7516,-1363
2139991,4208,2844,-1364
4892990,7213,5849,-1364
677120,7141,5776,-1365
2659100,7494,6128,-1366
1408230,4985,3618,-1367
3811390,7839,6472,-1367
1651560,3581,2211,-1370
4066390,5290,3918,-1372
222750,6898,5526,-1372
3723750,7094,5722,-1372
718850,6360,4986,-1374
2008400,5321,3946,-1375
4413140,5741,4366,-1375
1094780,5444,4068,-1376
4424950,8554,7176,-1378
435880,8699,7321,-1378
3969080,3154,1775,-1379
3213120,7468,6087,-1381
2524030,8419,7034,-1385
2635500,5400,4014,-1386
2250550,5669,4280,-1389
444090,2248,855,-1393
2273980,6497,5101,-1396
900448,8778,7382,-1396
3663020,7736,6339,-1397
4171910,6461,5063,-1398
736220,6584,5184,-1400
610190,5631,4230,-1401
3651820,7274,5872,-1402
3056840,6290,4887,-1403
1282550,6968,5565,-1403
2731430,5520,4116,-1404
3856460,5766,4362,-1404
881320,6118,4714,-1404
39530,7951,6547,-1404
3839310,6307,4900,-1407
928960,4199,2791,-1408
1816640,4866,3457,-1409
2333180,8195,6786,-1409
3148060,5314,3904,-1410
3064810,6574,5164,-1410
1092050,4229,2818,-1411
2936220,5282,3871,-1411
4660150,4018,2604,-1414
1182310,6721,5307,-1414
2419670,6223,4807,-1416
347212,8666,7250,-1416
4503640,8714,7296,-1418
2891120,2720,1301,-1419
4398360,7495,6076,-1419
4370020,5888,4468,-1420
385970,5750,4328,-1422
3478560,8216,6793,-1423
4791000,8648,7223,-1425
2977620,7836,6410,-1426
3743110,5796,4369,-1427
1286320,7172,5745,-1427
4000090,7929,6501,-1428
1575660,5938,4509,-1429
4024600,6331,4902,-1429
2783370,7273,5844,-1429
1342330,5703,4273,-1430
511470,6336,4904,-1432
356400,5172,3739,-1433
395200,8722,7287,-1435
300820,7191,5755,-1436
3468330,6967,5530,-1437
558240,8572,7134,-1438
506971,6538,5099,-1439
1075190,4924,3484,-1440
3398310,7015,5575,-1440
1238851,5782,4340,-1442
292710,9174,7731,-1443
388210,8086,6642,-1444
2865490,4854,3409,-1445
937170,6511,5066,-1445
1800940,8727,7281,-1446
2177570,7863,6415,-1448
921950,9069,7619,-1450
1341702,4202,2751,-1451
2449140,8725,7274,-1451
2518750,8394,6941,-1453
2741560,6681,5226,-1455
292711,9122,7666,-1456
4284570,6372,4914,-1458
1444560,8047,6588,-1459
32430,4809,3348,-1461
2222570,8901,7439,-1462
1205520,4539,3075,-1464
2749770,6603,5136,-1467
1948120,6986,5518,-1468
4044660,7882,6412,-1470
1388590,7824,6353,-1471
3441460,9187,7716,-1471
3561030,5609,4135,-1474
2698870,8525,7051,-1474
4050550,8147,6671,-1476
2802710,6888,5411,-1477
3879860,5393,3915,-1478
1532690,5979,4500,-1479
1041840,6220,4741,-1479
885150,8254,6775,-1479
614570,6784,5299,-1485
4499360,6934,5444,-1490
2963890,8824,7333,-1491
3152540,8587,7095,-1492
2216830,4319,2826,-1493
1796790,3961,2467,-1494
1875060,5982,4488,-1494
2737970,7589,6094,-1495
4326750,7482,5981,-1501
1697700,7922,6417,-1505
742420,5835,4329,-1506
1477590,5361,3853,-1508
2499470,6857,5349,-1508
4249770,7595,6085,-1510
2524930,7632,6121,-1511
4953230,7223,5708,-1515
3194360,4786,3270,-1516
3065030,5047,3531,-1516
935880,6431,4913,-1518
2353512,8501,6980,-1521
2469400,5131,3609,-1522
2200,7628,6106,-1522
3524270,7805,6281,-1524
3282270,8375,6847,-1528
1566200,4686,3156,-1530
290470,6389,4856,-1533
245390,7177,5644,-1533
1252780,6957,5418,-1539
3645760,9151,7610,-1541
2493660,6257,4715,-1542
1098170,7717,6175,-1542
1375400,6476,4932,-1544
2052040,7962,6418,-1544
715191,7029,5484,-1545
3656880,7517,5972,-1545
900449,8915,7370,-1545
1612420,4992,3444,-1548
3333420,6088,4539,-1549
237619,9113,7563,-1550
3609320,3514,1963,-1551
2423270,6486,4935,-1551
319910,6552,4999,-1553
2118561,5935,4380,-1555
3843520,7573,6016,-1557
3696860,8809,7252,-1557
2210720,5654,4083,-1571
2527550,7721,6145,-1576
4039080,9074,7498,-1576
316410,7560,5983,-1577
270150,7149,5571,-1578
3532910,6194,4615,-1579
3759220,6977,5398,-1579
4150600,8181,6598,-1583
961840,8280,6697,-1583
1466640,4718,3134,-1584
3549890,5070,3486,-1584
846770,4188,2603,-1585
3549900,4983,3398,-1585
3162620,3981,2394,-1587
1809700,5483,3896,-1587
4172530,2935,1343,-1592
4085080,8312,6719,-1593
2414270,4891,3297,-1594
894690,8635,7039,-1596
2628610,4823,3225,-1598
292140,8148,6549,-1599
1351080,4397,2797,-1600
1450330,4879,3279,-1600
1933370,6426,4821,-1605
3628960,3850,2242,-1608
4224240,4979,3371,-1608
3846580,5431,3821,-1610
1643310,4885,3274,-1611
4432910,4652,3040,-1612
829660,7340,5728,-1612
1804849,5490,3874,-1616
2894270,8132,6516,-1616
4842920,6940,5322,-1618
2875140,9029,7409,-1620
2419090,8309,6686,-1623
3586450,5499,3875,-1624
3907940,5662,4034,-1628
2807150,7622,5991,-1631
2183570,6572,4938,-1634
1125794,8225,6591,-1634
711660,7203,5564,-1639
2502910,8455,6816,-1639
1140000,7931,6289,-1642
502890,8121,6477,-1644
553520,8298,6654,-1644
3398030,5085,3440,-1645
2805850,6477,4832,-1645
356500,8027,6378,-1649
3435260,7325,5675,-1650
2501600,8957,7303,-1654
32360,6583,4928,-1655
4527320,6742,5084,-1658
510420,8796,7137,-1659
2779120,3879,2219,-1660
3500880,4642,2982,-1660
3990740,6510,4849,-1661
1646850,8324,6662,-1662
20550,8719,7055,-1664
1133120,4806,3140,-1666
715194,6392,4725,-1667
1373960,6155,4486,-1669
396750,7097,5428,-1669
2184350,9125,7455,-1670
4148270,8306,6635,-1671
3662630,8384,6709,-1675
3663460,4894,3217,-1677
606800,8924,7245,-1679
3708250,5939,4259,-1680
3713750,7550,5867,-1683
1034910,8880,7196,-1684
1577620,8004,6318,-1686
2346830,7291,5604,-1687
2790330,8733,7046,-1687
258460,8860,7173,-1687
2597970,6382,4693,-1689
65540,5659,3969,-1690
1766100,6780,5090,-1690
2943150,8426,6736,-1690
1720090,8979,7286,-1693
2944870,7879,6183,-1696
1382330,5927,4229,-1698
1658150,7281,5577,-1704
4227700,8378,6672,-1706
244450,4131,2422,-1709
2313330,5485,3776,-1709
1131620,4789,3079,-1710
1135230,4765,3053,-1712
1135300,8459,6746,-1713
545540,6945,5230,-1715
4244090,4134,2418,-1716
311310,3630,1913,-1717
2708450,4824,3106,-1718
215280,5953,4234,-1719
4130120,7234,5515,-1719
619150,7535,5815,-1720
1313290,4981,3260,-1721
3886420,8907,7186,-1721
1160920,5430,3708,-1722
1278060,8457,6735,-1722
20530,7375,5652,-1723
374190,7245,5517,-1728
2357910,4347,2617,-1730
3360540,7087,5357,-1730
3045200,6536,4802,-1734
245170,6938,5203,-1735
1830970,5746,4009,-1737
2881610,5006,3267,-1739
2253930,6659,4919,-1740
250620,9034,7294,-1740
1038450,8859,7118,-1741
1250,6412,4669,-1743
277590,7248,5502,-1746
3393070,5260,3512,-1748
4954670,5841,4093,-1748
1727270,9019,7268,-1751
2944860,8289,6534,-1755
3326080,5498,3742,-1756
3167270,8264,6507,-1757
1084820,4856,3098,-1758
1966880,6854,5095,-1759
2378087,8929,7168,-1761
329070,5594,3832,-1762
1970030,7137,5373,-1764
3307910,5411,3641,-1770
1869270,6571,4798,-1773
2274110,7757,5984,-1773
375900,9077,7304,-1773
2459550,5622,3848,-1774
219890,9149,7375,-1774
2971610,7693,5918,-1775
2955910,9078,7302,-1776
2137700,7252,5474,-1778
1304680,7695,5914,-1781
6220,8077,6295,-1782
266931,8751,6969,-1782
421120,5962,4177,-1785
3359730,6451,4666,-1785
2657090,6579,4786,-1793
1521160,7305,5512,-1793
3042650,9190,7397,-1793
1449500,5800,4006,-1794
1191830,6034,4239,-1795
1590160,8672,6875,-1797
2305640,3688,1888,-1800
4280940,7246,5442,-1804
2295810,9037,7232,-1805
1254130,7758,5952,-1806
1872750,8900,7092,-1808
1012790,6112,4303,-1809
1726150,7522,5712,-1810
2411231,4899,3088,-1811
3907790,4047,2232,-1815
3933790,6868,5053,-1815
226840,7372,5557,-1815
4527930,7254,5429,-1825
436230,7602,5777,-1825
292320,8935,7109,-1826
824000,8569,6741,-1828
3743500,7439,5605,-1834
1294440,8284,6449,-1835
1836560,8496,6661,-1835
4282710,9042,7207,-1835
2689930,6287,4450,-1837
1960900,7470,5633,-1837
2401860,6278,4440,-1838
1693280,6188,4349,-1839
582550,7727,5886,-1841
4395030,4213,2371,-1842
4644050,5529,3678,-1851
1364290,6472,4618,-1854
321960,6830,4976,-1854
893850,7130,5276,-1854
3559560,6068,4212,-1856
1141020,6903,5046,-1857
937891,8396,6535,-1861
2393160,6460,4595,-1865
2402710,9031,7163,-1868
983870,4561,2690,-1871
1097410,8450,6576,-1874
2615540,5334,3459,-1875
1264250,5568,3693,-1875
435870,8617,6742,-1875
4111260,8219,6342,-1877
4859540,7066,5188,-1878
1864950,7301,5423,-1878
3796960,8274,6393,-1881
2305370,7710,5828,-1882
1951230,8583,6701,-1882
2432100,8295,6409,-1886
4046850,7965,6077,-1888
2604490,4450,2561,-1889
1150530,7365,5475,-1890
4691700,8343,6450,-1893
4375230,5089,3195,-1894
494150,7823,5928,-1895
2052410,5690,3794,-1896
2140650,7194,5293,-1901
1460220,9047,7145,-1902
4511610,7771,5868,-1903
4631460,3128,1220,-1908
3555980,7037,5127,-1910
1658920,7828,5913,-1915
3365540,3958,2036,-1922
2340130,7345,5422,-1923
4417530,3968,2043,-1925
3459100,8105,6180,-1925
2699820,7571,5642,-1929
1858630,5094,3158,-1936
425220,7633,5696,-1937
2842170,8871,6934,-1937
741350,8706,6768,-1938
2835110,5904,3965,-1939
3001230,8446,6500,-1946
104900,9039,7093,-1946
368070,8545,6594,-1951
3188960,8736,6784,-1952
2603040,8299,6346,-1953
3569950,6758,4803,-1955
561730,7339,5384,-1955
4630280,7755,5799,-1956
440650,5875,3917,-1958
1895460,4693,2734,-1959
3656860,6065,4102,-1963
834280,6207,4244,-1963
3177890,8703,6740,-1963
2463220,6737,4771,-1966
3211490,7415,5449,-1966
4838450,4583,2611,-1972
4912310,5702,3729,-1973
2013850,9062,7084,-1978
703320,8726,6744,-1982
1025440,6244,4261,-1983
31100,7237,5250,-1987
1684400,6787,4797,-1990
637650,4190,2198,-1992
3421300,7664,5670,-1994
2148901,8222,6227,-1995
2295940,4251,2254,-1997
1991820,4648,2650,-1998
3226450,5299,3299,-2000
3983810,4312,2309,-2003
246070,5650,3644,-2006
15170,7028,5021,-2007
4139720,8987,6979,-2008
1892030,6399,4386,-2013
2983140,7587,5572,-2015
3937550,4367,2351,-2016
3987250,5507,3487,-2020
212480,7481,5459,-2022
1254320,6569,4541,-2028
2464280,6029,3999,-2030
3662880,7889,5856,-2033
1372810,8224,6191,-2033
1628070,4333,2293,-2040
4187740,7313,5273,-2040
252330,8065,6019,-2046
369150,7703,5651,-2052
1240630,8678,6625,-2053
2653470,7688,5631,-2057
1722860,5554,3496,-2058
591960,5425,3365,-2060
252110,6309,4249,-2060
3906660,6702,4642,-2060
1272010,8790,6728,-2062
3337140,6418,4355,-2063
3088070,5788,3722,-2066
4094670,8968,6900,-2068
1973710,3781,1711,-2070
2896260,7083,5012,-2071
1330480,8655,6584,-2071
3800420,8826,6755,-2071
1238860,4545,2473,-2072
1288310,7134,5061,-2073
1484720,8744,6664,-2080
2387940,6044,3962,-2082
2853990,8789,6707,-2082
750130,3471,1376,-2095
4371450,4908,2811,-2097
2210142,8213,6114,-2099
2154174,7980,5878,-2102
2182080,7732,5629,-2103
730820,8015,5907,-2108
4818580,7293,5180,-2113
3491280,5188,3073,-2115
2458560,6313,4197,-2116
1491340,5731,3613,-2118
4887870,6650,4530,-2120
1250650,5824,3703,-2121
773790,7143,5022,-2121
3107410,6708,4583,-2125
662351,7624,5499,-2125
4031150,8977,6846,-2131
3879870,8516,6381,-2135
3884460,6101,3964,-2137
1206060,7131,4994,-2137
3887090,6634,4496,-2138
47932,7349,5209,-2140
3601420,6191,4049,-2142
3913270,8602,6452,-2150
4282810,8407,6255,-2152
28000,8585,6433,-2152
3875470,6440,4287,-2153
305170,6678,4516,-2162
1324530,8428,6265,-2163
2948140,9133,6961,-2172
3566870,7004,4831,-2173
495160,8434,6261,-2173
3663440,8960,6787,-2173
2701700,8030,5855,-2175
324080,5183,3005,-2178
2199370,8175,5995,-2180
2835460,9176,6996,-2180
2153350,8320,6137,-2183
4542640,6591,4405,-2186
3829340,7224,5033,-2191
1896700,6087,3895,-2192
384110,8940,6745,-2195
2823080,7247,5049,-2198
35720,6170,3971,-2199
4729160,3668,1464,-2204
348470,5067,2855,-2212
429790,5288,3076,-2212
916730,8436,6220,-2216
428690,8226,6006,-2220
3161270,5778,3552,-2226
2788040,8806,6578,-2228
4429950,7615,5375,-2240
2669150,8561,6321,-2240
2475300,5170,2927,-2243
274980,7498,5241,-2257
2427420,8551,6291,-2260
2210140,8334,6072,-2262
673880,4719,2455,-2264
2331130,8651,6371,-2280
3474700,8220,5939,-2281
2068280,7232,4948,-2284
283940,5860,3574,-2286
3662490,8110,5823,-2287
4942980,7489,5196,-2293
1803140,8057,5759,-2298
494430,5272,2973,-2299
1341701,7785,5481,-2304
1718640,9139,6835,-2304
375480,8674,6369,-2305
2447980,8452,6142,-2310
1783680,5989,3677,-2312
3936610,6055,3743,-2312
1018830,6262,3950,-2312
1449200,7873,5556,-2317
40800,6993,4671,-2322
1597980,8646,6323,-2323
3460220,8814,6483,-2331
2399890,6896,4563,-2333
799240,8258,5921,-2337
2383200,6032,3670,-2362
15750,7594,5227,-2367
4583320,8227,5858,-2369
1235110,8862,6488,-2374
4794650,6843,4467,-2376
1899060,8564,6188,-2376
234670,8800,6424,-2376
547502,6796,4419,-2377
2105620,6822,4439,-2383
790710,6720,4327,-2393
3021360,7865,5471,-2394
522470,8618,6208,-2410
1668130,8495,6083,-2412
2779060,8804,6387,-2417
251670,8841,6421,-2420
3882730,8363,5932,-2431
2292060,7763,5326,-2437
1943350,8603,6165,-2438
726830,8177,5737,-2440
2313020,5098,2655,-2443
3150440,8610,6167,-2443
1787960,6422,3977,-2445
244160,7567,5116,-2451
1364390,6493,4025,-2468
2091020,6174,3702,-2472
2987180,9164,6679,-2485
1356240,7112,4625,-2487
2892200,7731,5243,-2488
363890,4254,1763,-2491
2594540,8658,6160,-2498
1055430,6453,3953,-2500
1858950,6310,3808,-2502
4044570,8802,6293,-2509
1368870,6166,3656,-2510
1610440,8783,6267,-2516
821880,7098,4580,-2518
65300,9014,6489,-2525
4810250,5908,3375,-2533
753420,7184,4650,-2534
3811840,8981,6444,-2537
2932800,8145,5603,-2542
707030,7796,5252,-2544
2960770,8129,5583,-2546
2198800,8599,6048,-2551
2545710,7013,4444,-2569
2914600,6860,4284,-2576
2932380,6317,3731,-2586
3515480,8318,5721,-2597
2451100,8621,6012,-2609
3575300,7760,5149,-2611
1926590,9068,6457,-2611
674140,6437,3823,-2614
